outer_fold_patient_id,evaluation_mode,normalization,classifier,removed_feature,retained_feature,absolute_spearman_correlation,threshold
30071,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.941491620102569,0.9
30071,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9755576261047574,0.9
30071,common_rows,calibration_median,random_forest,hjorth_complexity,median_frequency,0.9024385901058127,0.9
30071,common_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9765982962444872,0.9
30071,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,median_frequency,0.9219645986729602,0.9
30071,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.995482733600669,0.9
30071,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,median_frequency,0.9562082354292901,0.9
30071,common_rows,calibration_median_iqr,logistic_regression,hjorth_complexity,median_frequency,0.922406114627659,0.9
30071,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9765982962444872,0.9
30071,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,median_frequency,0.9219645986729602,0.9
30071,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.995482733600669,0.9
30071,common_rows,calibration_median_iqr,extra_trees,mean_frequency,median_frequency,0.9562082354292901,0.9
30071,common_rows,calibration_median_iqr,extra_trees,hjorth_complexity,median_frequency,0.922406114627659,0.9
30071,common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,svd_entropy,0.9765982962444872,0.9
30071,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,median_frequency,0.9219645986729602,0.9
30071,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.995482733600669,0.9
30071,common_rows,calibration_median_iqr,random_forest,mean_frequency,median_frequency,0.9562082354292901,0.9
30071,common_rows,calibration_median_iqr,random_forest,hjorth_complexity,median_frequency,0.922406114627659,0.9
30071,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9143482878940145,0.9
30071,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.932315830954451,0.9
30071,native_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9985181800520634,0.9
30071,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9641752238419404,0.9
30071,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9143482878940145,0.9
30071,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.932315830954451,0.9
30071,native_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9985181800520634,0.9
30071,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9641752238419404,0.9
30071,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9143482878940145,0.9
30071,native_rows,none,random_forest,hjorth_complexity,median_frequency,0.932315830954451,0.9
30071,native_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9985181800520634,0.9
30071,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9641752238419404,0.9
30071,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9608188555231351,0.9
30071,native_rows,jackknife_median,logistic_regression,mean_frequency,median_frequency,0.9147420045301752,0.9
30071,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9752305248926044,0.9
30071,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9608188555231351,0.9
30071,native_rows,jackknife_median,extra_trees,mean_frequency,median_frequency,0.9147420045301752,0.9
30071,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9752305248926044,0.9
30071,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9608188555231351,0.9
30071,native_rows,jackknife_median,random_forest,mean_frequency,median_frequency,0.9147420045301752,0.9
30071,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9752305248926044,0.9
30071,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9912421966208755,0.9
30071,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9712198699674511,0.9
30071,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.941491620102569,0.9
30071,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9755576261047574,0.9
30071,native_rows,calibration_median,logistic_regression,hjorth_complexity,median_frequency,0.9024385901058127,0.9
30071,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9912421966208755,0.9
30071,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9712198699674511,0.9
30071,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.941491620102569,0.9
30071,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9755576261047574,0.9
30071,native_rows,calibration_median,extra_trees,hjorth_complexity,median_frequency,0.9024385901058127,0.9
30071,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9912421966208755,0.9
30071,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9712198699674511,0.9
30071,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.941491620102569,0.9
30071,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9755576261047574,0.9
30071,native_rows,calibration_median,random_forest,hjorth_complexity,median_frequency,0.9024385901058127,0.9
30071,native_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9765982962444872,0.9
30071,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,median_frequency,0.9219645986729602,0.9
30071,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.995482733600669,0.9
30071,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,median_frequency,0.9562082354292901,0.9
30071,native_rows,calibration_median_iqr,logistic_regression,hjorth_complexity,median_frequency,0.922406114627659,0.9
30071,native_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9765982962444872,0.9
30071,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,median_frequency,0.9219645986729602,0.9
30071,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.995482733600669,0.9
30071,native_rows,calibration_median_iqr,extra_trees,mean_frequency,median_frequency,0.9562082354292901,0.9
30071,native_rows,calibration_median_iqr,extra_trees,hjorth_complexity,median_frequency,0.922406114627659,0.9
30071,native_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,svd_entropy,0.9765982962444872,0.9
30071,native_rows,calibration_median_iqr,random_forest,hjorth_mobility,median_frequency,0.9219645986729602,0.9
30071,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.995482733600669,0.9
30071,native_rows,calibration_median_iqr,random_forest,mean_frequency,median_frequency,0.9562082354292901,0.9
30071,native_rows,calibration_median_iqr,random_forest,hjorth_complexity,median_frequency,0.922406114627659,0.9
30851,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9206195464023458,0.9
30851,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9721142671459286,0.9
30851,common_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9383376833743374,0.9
30851,common_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9216329605163637,0.9
30851,common_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9981675171695058,0.9
30851,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9206195464023458,0.9
30851,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9721142671459286,0.9
30851,common_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9383376833743374,0.9
30851,common_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9216329605163637,0.9
30851,common_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9981675171695058,0.9
30851,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9206195464023458,0.9
30851,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9721142671459286,0.9
30851,common_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9383376833743374,0.9
30851,common_rows,none,random_forest,hjorth_complexity,median_frequency,0.9216329605163637,0.9
30851,common_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9981675171695058,0.9
30851,common_rows,jackknife_median,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9689669397594886,0.9
30851,common_rows,jackknife_median,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9414384557564239,0.9
30851,common_rows,jackknife_median,logistic_regression,mean_frequency,median_frequency,0.901245431710188,0.9
30851,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9937604931877079,0.9
30851,common_rows,jackknife_median,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9689669397594886,0.9
30851,common_rows,jackknife_median,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9414384557564239,0.9
30851,common_rows,jackknife_median,extra_trees,mean_frequency,median_frequency,0.901245431710188,0.9
30851,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9937604931877079,0.9
30851,common_rows,jackknife_median,random_forest,svd_entropy,spectral_edge_frequency_95,0.9689669397594886,0.9
30851,common_rows,jackknife_median,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9414384557564239,0.9
30851,common_rows,jackknife_median,random_forest,mean_frequency,median_frequency,0.901245431710188,0.9
30851,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.9937604931877079,0.9
30851,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9742002065744969,0.9
30851,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9763434009774844,0.9
30851,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9430497026944509,0.9
30851,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9922537542051273,0.9
30851,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9742002065744969,0.9
30851,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9763434009774844,0.9
30851,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9430497026944509,0.9
30851,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9922537542051273,0.9
30851,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9742002065744969,0.9
30851,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9763434009774844,0.9
30851,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9430497026944509,0.9
30851,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9922537542051273,0.9
30851,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9732095899041782,0.9
30851,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9464967999301889,0.9
30851,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.9145700841638523,0.9
30851,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9957335037946572,0.9
30851,common_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9732095899041782,0.9
30851,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9464967999301889,0.9
30851,common_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.9145700841638523,0.9
30851,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9957335037946572,0.9
30851,common_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9732095899041782,0.9
30851,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9464967999301889,0.9
30851,common_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.9145700841638523,0.9
30851,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9957335037946572,0.9
30851,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9166307669789637,0.9
30851,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9725512216821528,0.9
30851,native_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9386344862477641,0.9
30851,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9271570479798766,0.9
30851,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9166307669789637,0.9
30851,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9725512216821528,0.9
30851,native_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9386344862477641,0.9
30851,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9271570479798766,0.9
30851,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9166307669789637,0.9
30851,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9725512216821528,0.9
30851,native_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9386344862477641,0.9
30851,native_rows,none,random_forest,hjorth_complexity,median_frequency,0.9271570479798766,0.9
30851,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9620305896647237,0.9
30851,native_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9315279940906216,0.9
30851,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9743906106672058,0.9
30851,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9620305896647237,0.9
30851,native_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9315279940906216,0.9
30851,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9743906106672058,0.9
30851,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9620305896647237,0.9
30851,native_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9315279940906216,0.9
30851,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9743906106672058,0.9
30851,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9742002065744969,0.9
30851,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9763434009774844,0.9
30851,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9430497026944509,0.9
30851,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9922537542051273,0.9
30851,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9742002065744969,0.9
30851,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9763434009774844,0.9
30851,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9430497026944509,0.9
30851,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9922537542051273,0.9
30851,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9742002065744969,0.9
30851,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9763434009774844,0.9
30851,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9430497026944509,0.9
30851,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9922537542051273,0.9
30851,native_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9732095899041782,0.9
30851,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9464967999301889,0.9
30851,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.9145700841638523,0.9
30851,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9957335037946572,0.9
30851,native_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9732095899041782,0.9
30851,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9464967999301889,0.9
30851,native_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.9145700841638523,0.9
30851,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9957335037946572,0.9
30851,native_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9732095899041782,0.9
30851,native_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9464967999301889,0.9
30851,native_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.9145700841638523,0.9
30851,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9957335037946572,0.9
57091,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9111574683088642,0.9
57091,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9632682913535456,0.9
57091,common_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9981790461195496,0.9
57091,common_rows,none,logistic_regression,median_frequency,hjorth_complexity,0.916890285417629,0.9
57091,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9111574683088642,0.9
57091,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9632682913535456,0.9
57091,common_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9981790461195496,0.9
57091,common_rows,none,extra_trees,median_frequency,hjorth_complexity,0.916890285417629,0.9
57091,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9111574683088642,0.9
57091,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9632682913535456,0.9
57091,common_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9981790461195496,0.9
57091,common_rows,none,random_forest,median_frequency,hjorth_complexity,0.916890285417629,0.9
57091,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9667965902122159,0.9
57091,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9808637986710004,0.9
57091,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9396423704124864,0.9
57091,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9940956078409727,0.9
57091,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9667965902122159,0.9
57091,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9808637986710004,0.9
57091,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9396423704124864,0.9
57091,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9940956078409727,0.9
57091,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9667965902122159,0.9
57091,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9808637986710004,0.9
57091,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9396423704124864,0.9
57091,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.9940956078409727,0.9
57091,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9926255140893585,0.9
57091,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9705915947651454,0.9
57091,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9787775788148063,0.9
57091,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9452243614998748,0.9
57091,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9926255140893585,0.9
57091,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9705915947651454,0.9
57091,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9787775788148063,0.9
57091,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9452243614998748,0.9
57091,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9926255140893585,0.9
57091,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9705915947651454,0.9
57091,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9787775788148063,0.9
57091,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9452243614998748,0.9
57091,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,hjorth_mobility,0.9804069835898744,0.9
57091,common_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,hjorth_mobility,0.954317949760287,0.9
57091,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,hjorth_mobility,0.9859460006771168,0.9
57091,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9961783421627672,0.9
57091,common_rows,calibration_median_iqr,extra_trees,svd_entropy,hjorth_mobility,0.9804069835898744,0.9
57091,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,hjorth_mobility,0.954317949760287,0.9
57091,common_rows,calibration_median_iqr,extra_trees,mean_frequency,hjorth_mobility,0.9859460006771168,0.9
57091,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9961783421627672,0.9
57091,common_rows,calibration_median_iqr,random_forest,svd_entropy,hjorth_mobility,0.9804069835898744,0.9
57091,common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,hjorth_mobility,0.954317949760287,0.9
57091,common_rows,calibration_median_iqr,random_forest,mean_frequency,hjorth_mobility,0.9859460006771168,0.9
57091,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9961783421627672,0.9
57091,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9072966162077161,0.9
57091,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9235722355495507,0.9
57091,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9641673380469348,0.9
57091,native_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9002369624477674,0.9
57091,native_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9983451698540977,0.9
57091,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9072966162077161,0.9
57091,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9235722355495507,0.9
57091,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9641673380469348,0.9
57091,native_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9002369624477674,0.9
57091,native_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9983451698540977,0.9
57091,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9072966162077161,0.9
57091,native_rows,none,random_forest,hjorth_complexity,median_frequency,0.9235722355495507,0.9
57091,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9641673380469348,0.9
57091,native_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9002369624477674,0.9
57091,native_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9983451698540977,0.9
57091,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9616361155639218,0.9
57091,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9782220607545699,0.9
57091,native_rows,jackknife_median,logistic_regression,mean_frequency,median_frequency,0.9032932812104216,0.9
57091,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9616361155639218,0.9
57091,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9782220607545699,0.9
57091,native_rows,jackknife_median,extra_trees,mean_frequency,median_frequency,0.9032932812104216,0.9
57091,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9616361155639218,0.9
57091,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9782220607545699,0.9
57091,native_rows,jackknife_median,random_forest,mean_frequency,median_frequency,0.9032932812104216,0.9
57091,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9926255140893585,0.9
57091,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9705915947651454,0.9
57091,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9787775788148063,0.9
57091,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9452243614998748,0.9
57091,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9926255140893585,0.9
57091,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9705915947651454,0.9
57091,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9787775788148063,0.9
57091,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9452243614998748,0.9
57091,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9926255140893585,0.9
57091,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9705915947651454,0.9
57091,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9787775788148063,0.9
57091,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9452243614998748,0.9
57091,native_rows,calibration_median_iqr,logistic_regression,svd_entropy,hjorth_mobility,0.9804069835898744,0.9
57091,native_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,hjorth_mobility,0.954317949760287,0.9
57091,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,hjorth_mobility,0.9859460006771168,0.9
57091,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9961783421627672,0.9
57091,native_rows,calibration_median_iqr,extra_trees,svd_entropy,hjorth_mobility,0.9804069835898744,0.9
57091,native_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,hjorth_mobility,0.954317949760287,0.9
57091,native_rows,calibration_median_iqr,extra_trees,mean_frequency,hjorth_mobility,0.9859460006771168,0.9
57091,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9961783421627672,0.9
57091,native_rows,calibration_median_iqr,random_forest,svd_entropy,hjorth_mobility,0.9804069835898744,0.9
57091,native_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,hjorth_mobility,0.954317949760287,0.9
57091,native_rows,calibration_median_iqr,random_forest,mean_frequency,hjorth_mobility,0.9859460006771168,0.9
57091,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9961783421627672,0.9
59285,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9298928262217314,0.9
59285,common_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.998216896384607,0.9
59285,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9628670816724128,0.9
59285,common_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.900628643282329,0.9
59285,common_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9312783679989532,0.9
59285,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9298928262217314,0.9
59285,common_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.998216896384607,0.9
59285,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9628670816724128,0.9
59285,common_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.900628643282329,0.9
59285,common_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9312783679989532,0.9
59285,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9298928262217314,0.9
59285,common_rows,none,random_forest,permutation_entropy,slope_sign_change_count,0.998216896384607,0.9
59285,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9628670816724128,0.9
59285,common_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.900628643282329,0.9
59285,common_rows,none,random_forest,hjorth_complexity,median_frequency,0.9312783679989532,0.9
